Date,Open,High,Low,Close,Adj Close,Volume
2018-07-13,52.669998,53.250000,52.630001,53.090000,51.885490,3392100
2018-07-16,53.389999,53.490002,52.750000,53.080002,51.875721,3713800
2018-07-17,52.910000,53.720001,52.910000,53.220001,52.012543,3942600
2018-07-18,54.060001,55.230000,53.750000,53.900002,52.677116,7258400
2018-07-19,54.020000,54.099998,53.410000,53.779999,52.559834,4013500
2018-07-20,53.580002,53.869999,53.240002,53.430000,52.217777,4674400
2018-07-23,53.259998,53.709999,52.779999,53.560001,52.344833,3846100
2018-07-24,53.740002,53.750000,51.840000,51.910000,50.732269,5782100
2018-07-25,52.000000,52.619999,51.660000,52.290001,51.103645,5445700
2018-07-26,52.099998,56.880001,52.029999,56.700001,55.413589,11997000
2018-07-27,56.590000,58.430000,56.509998,58.380001,57.055473,8891400
2018-07-30,58.080002,58.430000,57.520000,57.900002,56.586365,5492200
2018-07-31,58.139999,59.330002,58.110001,58.160000,56.840458,5138600
2018-08-01,58.119999,58.340000,56.439999,56.520000,55.237675,4292400
2018-08-02,56.209999,56.759998,55.610001,56.689999,55.403816,3507500
2018-08-03,56.830002,57.490002,56.799999,57.410000,56.107487,3826900
2018-08-06,57.209999,57.919998,57.099998,57.790001,56.478859,2989000
2018-08-07,58.150002,58.639999,57.840000,58.090000,56.772057,2557900
2018-08-08,58.770000,59.330002,58.610001,58.820000,57.485485,4003800
2018-08-09,58.860001,59.279999,58.810001,58.990002,57.651638,2763500
2018-08-10,58.779999,59.090000,58.299999,58.990002,57.651638,3218700
2018-08-13,59.049999,59.369999,58.520000,58.840000,57.505035,2972900
2018-08-14,58.939999,59.840000,58.930000,59.090000,57.749363,3298100
2018-08-15,59.040001,60.480000,58.910000,60.330002,58.961235,6499100
2018-08-16,60.549999,60.959999,59.330002,59.520000,58.169609,5345000
2018-08-17,59.590000,59.830002,59.049999,59.680000,58.325981,3166000
2018-08-20,59.950001,62.049999,59.889999,61.630001,60.231739,6106000
2018-08-21,61.480000,62.200001,60.959999,61.000000,59.771206,4150800
2018-08-22,60.810001,61.000000,60.270000,60.610001,59.389065,2176900
2018-08-23,60.639999,61.330002,60.360001,61.009998,59.780998,3031900
2018-08-24,60.490002,61.070000,59.930000,60.990002,59.761402,2702000
2018-08-27,61.160000,61.380001,60.700001,60.910000,59.683018,2706700
2018-08-28,61.029999,61.529999,60.799999,61.330002,60.094555,4382000
2018-08-29,61.330002,61.560001,60.830002,61.220001,59.986774,3136500
2018-08-30,61.049999,61.410000,60.540001,60.820000,59.594833,3083500
2018-08-31,60.860001,61.750000,60.810001,61.299999,60.065159,3292300
2018-09-04,61.430000,62.549999,61.130001,61.990002,60.741261,5588200
2018-09-05,62.150002,62.740002,61.299999,61.400002,60.163147,4870600
2018-09-06,61.400002,61.750000,60.660000,61.029999,59.800598,2512500
2018-09-07,61.439999,62.709999,61.209999,61.900002,60.653076,3836500
2018-09-10,61.900002,62.720001,61.630001,62.509998,61.250786,3674800
2018-09-11,62.310001,63.250000,62.279999,62.980000,61.711323,3074100
2018-09-12,62.950001,63.000000,61.250000,61.369999,60.133747,5364300
2018-09-13,61.549999,62.840000,61.520000,62.360001,61.103813,3968500
2018-09-14,62.220001,62.560001,62.029999,62.430000,61.172401,2936400
2018-09-17,62.669998,63.459999,62.610001,63.099998,61.828899,3644700
2018-09-18,63.000000,63.230000,62.110001,63.049999,61.779907,2768700
2018-09-19,63.150002,63.880001,63.020000,63.110001,61.838696,2756800
2018-09-20,63.380001,63.630001,62.419998,62.500000,61.240990,4311100
2018-09-21,62.689999,64.019997,62.669998,63.770000,62.485409,7797700
2018-09-24,63.340000,63.389999,61.650002,62.060001,60.809849,4522100
2018-09-25,62.000000,62.340000,61.119999,61.650002,60.408112,3864000
2018-09-26,61.930000,62.369999,61.820000,62.090000,60.839249,2391400
2018-09-27,62.500000,63.160000,62.439999,62.709999,61.446762,4007900
2018-09-28,62.450001,63.009998,61.919998,62.450001,61.191998,3018000
2018-10-01,62.610001,63.200001,61.540001,61.700001,60.457108,4257000
2018-10-02,61.480000,61.830002,60.590000,61.180000,59.947578,4041300
2018-10-03,61.380001,62.000000,61.259998,61.680000,60.437508,4420700
2018-10-04,61.669998,61.970001,61.220001,61.580002,60.339523,2474800
2018-10-05,61.680000,61.869999,60.669998,61.049999,59.820194,3998200
2018-10-08,60.900002,61.070000,60.160000,60.619999,59.398861,3690700
2018-10-09,60.650002,60.720001,59.470001,59.490002,58.291618,7852400
2018-10-10,59.360001,59.380001,56.880001,57.330002,56.175133,7945400
2018-10-11,57.919998,58.750000,56.430000,57.029999,55.881176,7140800
2018-10-12,57.939999,58.230000,56.720001,57.380001,56.224125,4014100
2018-10-15,57.220001,58.189999,57.180000,57.680000,56.518082,3324800
2018-10-16,57.799999,59.139999,57.509998,58.939999,57.752701,4119800
2018-10-17,60.450001,60.860001,58.650002,59.200001,58.007465,4664100
2018-10-18,59.160000,59.160000,57.770000,57.959999,56.792442,3570600
2018-10-19,58.169998,58.439999,57.689999,58.130001,56.959019,3757200
2018-10-22,58.139999,58.529999,57.160000,57.869999,56.704258,4373000
2018-10-23,57.220001,57.520000,55.959999,57.480000,56.322113,4253300
2018-10-24,57.759998,57.790001,54.360001,54.590000,53.490330,6127800
2018-10-25,50.970001,51.700001,49.020000,49.910000,48.904606,21643400
2018-10-26,49.900002,50.180000,48.330002,49.580002,48.581249,10057900
2018-10-29,49.930000,50.180000,47.099998,47.910000,46.944893,11202300
2018-10-30,47.360001,49.180000,47.250000,49.150002,48.159912,8954900
2018-10-31,49.340000,50.119999,49.049999,49.099998,48.110920,7568000
2018-11-01,49.299999,51.040001,49.299999,50.950001,49.923656,6778600
2018-11-02,51.000000,52.549999,51.000000,51.820000,50.776127,8458000
2018-11-05,51.669998,51.779999,51.060001,51.419998,50.384182,6203800
2018-11-06,51.450001,52.450001,51.250000,51.860001,50.815323,8061200
2018-11-07,52.099998,53.310001,51.950001,52.880001,51.814774,4862500
2018-11-08,52.700001,53.029999,52.340000,52.720001,51.658001,4634300
2018-11-09,52.779999,53.509998,52.119999,52.490002,51.432636,4229900
2018-11-12,52.400002,52.720001,51.540001,51.889999,50.844715,3946800
2018-11-13,52.099998,53.070000,52.090000,52.730000,51.667797,6528700
2018-11-14,52.759998,53.439999,52.250000,52.480000,51.422832,4346600
2018-11-15,52.000000,53.500000,51.730000,53.230000,52.157726,5051700
2018-11-16,52.849998,52.990002,51.680000,52.580002,51.520821,4770200
2018-11-19,52.750000,52.840000,52.080002,52.389999,51.334648,3019300
2018-11-20,51.840000,52.369999,51.330002,51.570000,50.531166,3373500
2018-11-21,51.799999,53.209999,51.740002,52.250000,51.197464,2952800
2018-11-23,52.720001,53.220001,52.160000,52.680000,51.618801,2216600
2018-11-26,53.049999,53.480000,52.470001,52.759998,51.697189,4319700
2018-11-27,53.080002,53.970001,52.689999,52.790001,51.726589,6216900
2018-11-28,53.049999,53.080002,52.169998,53.080002,52.010750,3813600
2018-11-29,52.820000,53.570000,52.820000,53.230000,52.157726,2929000
2018-11-30,53.430000,54.660000,53.299999,54.610001,53.509930,4546900
2018-12-03,54.900002,55.680000,54.230000,54.369999,53.274761,4041500
2018-12-04,53.619999,54.169998,52.130001,52.799999,51.889088,5877100
2018-12-06,52.570000,53.849998,52.259998,53.599998,52.675285,7603500
2018-12-07,53.230000,53.389999,51.139999,51.360001,50.473930,6238300
2018-12-10,51.540001,51.799999,50.189999,51.139999,50.257725,5006300
2018-12-11,51.580002,51.610001,50.680000,51.080002,50.198757,2970900
2018-12-12,51.480000,51.500000,50.549999,50.900002,50.021866,4137800
2018-12-13,50.880001,51.000000,49.360001,50.340000,49.471527,6866700
2018-12-14,49.619999,51.080002,49.580002,50.090000,49.225842,3998700
2018-12-17,49.840000,50.110001,48.529999,49.389999,48.537914,5814200
2018-12-18,49.889999,50.150002,49.349998,49.599998,48.744293,3560600
2018-12-19,49.369999,49.980000,48.349998,48.779999,47.938435,4350600
2018-12-20,48.520000,48.880001,46.410000,47.070000,46.257942,4759300
2018-12-21,47.070000,47.810001,45.770000,45.950001,45.157265,8357700
2018-12-24,45.560001,45.689999,44.349998,44.400002,43.634007,3782200
2018-12-26,44.750000,46.759998,44.279999,46.720001,45.913979,3929200
2018-12-27,46.270000,46.820000,45.110001,46.799999,45.992596,3281200
2018-12-28,47.000000,47.500000,46.590000,46.759998,45.953289,3135700
2018-12-31,46.939999,47.139999,46.060001,46.480000,45.678120,3805100
2019-01-02,46.049999,47.200001,45.470001,47.139999,46.326733,4081300
2019-01-03,46.480000,46.570000,44.610001,45.610001,44.823135,4404900
2019-01-04,45.990002,48.060001,45.990002,47.860001,47.034317,4762100
2019-01-07,47.840000,48.259998,47.169998,47.869999,47.044140,5194700
2019-01-08,48.500000,48.590000,47.209999,47.540001,46.719833,4462600
2019-01-09,47.630001,49.270000,47.570000,49.080002,48.233269,3489400
2019-01-10,47.490002,49.029999,46.900002,48.990002,48.144817,5424800
2019-01-11,48.650002,48.860001,47.849998,48.520000,47.682926,3568900
2019-01-14,48.180000,49.290001,47.700001,48.759998,47.918781,3908800
2019-01-15,49.009998,50.020000,48.860001,49.610001,48.754124,4408900
2019-01-16,50.360001,50.730000,49.750000,49.779999,48.921185,4640300
2019-01-17,49.740002,50.930000,49.619999,50.590000,49.717213,3483100
2019-01-18,50.910000,51.580002,50.599998,51.570000,50.680305,3236200
2019-01-22,51.250000,51.540001,50.240002,50.540001,49.668083,4153900
2019-01-23,50.880001,51.310001,50.060001,51.020000,50.139797,4721300
2019-01-24,53.750000,54.869999,52.720001,54.209999,53.274757,11000800
2019-01-25,55.000000,55.689999,54.049999,54.980000,54.031475,7351800
2019-01-28,54.889999,55.959999,54.889999,55.520000,54.562164,5073200
2019-01-29,55.650002,56.540001,55.380001,56.369999,55.397495,5231900
2019-01-30,56.660000,57.820000,56.580002,57.490002,56.498177,6768600
2019-01-31,57.490002,57.639999,56.410000,56.759998,55.780769,4658800
2019-02-01,56.990002,58.000000,56.910000,57.130001,56.144382,3610400
2019-02-04,57.200001,58.310001,57.150002,58.290001,57.284374,4426900
2019-02-05,58.500000,58.770000,57.529999,57.880001,56.881447,5130900
2019-02-06,57.549999,57.720001,56.639999,57.610001,56.616104,5305600
2019-02-07,57.169998,57.669998,57.119999,57.480000,56.488346,3130500
2019-02-08,56.970001,57.650002,56.810001,57.650002,56.655415,3151400
2019-02-11,58.070000,58.439999,57.599998,58.279999,57.274540,4081700
2019-02-12,58.279999,58.740002,57.509998,57.700001,56.704552,3612800
2019-02-13,57.970001,58.570000,57.810001,58.000000,56.999374,3969200
2019-02-14,57.610001,58.490002,57.150002,58.000000,56.999374,5013400
2019-02-15,58.500000,58.599998,57.639999,57.700001,56.704552,4992000
2019-02-19,57.349998,58.160000,56.660000,57.669998,56.675068,5656300
2019-02-20,55.040001,55.389999,54.180000,54.410000,53.471306,11873100
2019-02-21,54.200001,54.750000,54.049999,54.310001,53.373035,4916600
2019-02-22,54.130001,54.389999,53.470001,53.619999,52.694939,4569600
2019-02-25,53.910000,54.200001,53.599998,53.959999,53.029076,5650600
2019-02-26,53.959999,54.630001,53.669998,53.689999,52.763725,5806600
2019-02-27,53.490002,54.200001,53.310001,53.849998,52.920971,5569200
2019-02-28,53.889999,56.959999,53.680000,56.040001,55.073193,15308200
2019-03-01,56.279999,56.580002,54.049999,54.340000,53.402512,9041400
2019-03-04,54.220001,54.560001,53.259998,53.830002,52.901318,4526200
2019-03-05,54.000000,54.400002,53.320000,53.389999,52.625324,5211600
2019-03-06,53.500000,53.779999,52.759998,53.060001,52.300053,5114900
2019-03-07,52.830002,53.180000,51.959999,52.430000,51.679073,5552200
2019-03-08,52.009998,52.009998,51.320000,51.770000,51.028530,4648100
2019-03-11,49.900002,51.639999,49.820000,51.610001,50.870819,6185700
2019-03-12,51.380001,51.430000,49.910000,50.400002,49.678150,8767000
2019-03-13,50.889999,51.779999,48.580002,50.610001,49.885143,12543800
2019-03-14,50.779999,51.590000,50.610001,51.160000,50.427265,7699800
2019-03-15,51.160000,51.720001,50.950001,51.369999,50.634258,7146500
2019-03-18,51.340000,51.529999,51.000000,51.080002,50.348408,4217300
2019-03-19,51.169998,51.720001,50.480000,50.740002,50.013283,4319700
2019-03-20,50.500000,50.700001,49.410000,49.700001,48.988174,5785700
2019-03-21,49.700001,51.029999,49.700001,50.740002,50.013283,5574100
2019-03-22,50.419998,50.520000,49.299999,49.320000,48.613617,4834900
2019-03-25,49.259998,49.540001,48.529999,48.689999,47.992641,4501800
2019-03-26,48.849998,49.480000,48.580002,48.750000,48.051781,3821400
2019-03-27,48.500000,50.250000,48.500000,49.830002,49.116314,8071800
2019-03-28,49.799999,50.720001,49.720001,50.450001,49.727432,7368900
2019-03-29,50.580002,52.099998,50.450001,51.910000,51.166519,6669600
2019-04-01,52.270000,53.049999,52.020000,52.410000,51.659363,6312900
2019-04-02,53.169998,53.430000,52.150002,52.709999,51.955063,4412800
2019-04-03,52.950001,53.520000,52.820000,52.889999,52.132488,3098300
2019-04-04,53.250000,53.299999,52.209999,53.180000,52.418335,2799500
2019-04-05,53.250000,53.730000,53.060001,53.250000,52.487331,2531800
2019-04-08,52.259998,52.500000,51.669998,51.939999,51.196095,7001700
2019-04-09,51.630001,52.080002,51.380001,51.889999,51.146809,3380600
2019-04-10,52.570000,52.759998,51.720001,52.619999,51.866352,3910700
2019-04-11,52.750000,53.509998,52.689999,53.000000,52.240910,3287100
2019-04-12,53.270000,53.639999,52.709999,53.130001,52.369049,2738400
2019-04-15,53.060001,53.060001,52.279999,52.290001,51.541080,2524600
2019-04-16,52.259998,52.970001,51.980000,52.779999,52.024059,2941000
2019-04-17,53.389999,53.630001,52.470001,52.759998,52.004345,2571000
2019-04-18,52.660000,52.770000,51.900002,52.180000,51.432655,3342100
2019-04-22,51.860001,52.070000,51.459999,51.709999,50.969391,2971500
2019-04-23,51.779999,52.919998,51.560001,52.790001,52.033924,3600000
2019-04-24,52.910000,53.040001,52.389999,52.930000,52.171917,4074200
2019-04-25,53.119999,54.860001,52.639999,53.349998,52.585899,7115900
2019-04-26,53.250000,53.549999,52.939999,52.980000,52.221199,3939400
2019-04-29,52.990002,54.070000,52.740002,53.830002,53.059025,4029400
2019-04-30,53.930000,54.560001,53.520000,54.230000,53.453297,3861000
2019-05-01,54.599998,54.610001,53.860001,53.900002,53.128025,2514200
2019-05-02,53.990002,54.490002,53.360001,53.369999,52.605610,2903900
2019-05-03,53.520000,53.930000,53.290001,53.619999,52.852032,2502100
2019-05-06,52.810001,53.610001,52.720001,53.480000,52.714039,2307600
2019-05-07,53.040001,53.119999,51.450001,52.209999,51.462227,4893900
2019-05-08,51.889999,52.889999,51.610001,52.410000,51.659363,3464800
2019-05-09,51.900002,52.520000,51.799999,52.459999,51.708649,2749100
2019-05-10,52.150002,52.880001,51.180000,52.740002,51.984634,2564700
2019-05-13,51.770000,51.840000,50.779999,51.040001,50.308983,3285700
2019-05-14,51.119999,51.939999,50.900002,51.650002,50.910248,2616100
2019-05-15,51.009998,52.439999,50.709999,52.009998,51.265091,3086600
2019-05-16,52.169998,53.009998,52.000000,52.590000,51.836784,3176100
2019-05-17,52.060001,52.980000,51.950001,52.240002,51.491802,2173200
2019-05-20,51.779999,52.509998,51.730000,52.009998,51.265091,2658200
2019-05-21,52.549999,53.439999,52.400002,53.369999,52.605610,3471400
2019-05-22,53.240002,53.520000,52.520000,52.570000,51.817070,3192000
2019-05-23,52.049999,52.049999,50.360001,50.959999,50.230129,5438200
2019-05-24,51.110001,51.560001,50.880001,51.150002,50.417412,2311900
2019-05-28,50.730000,50.930000,49.990002,50.029999,49.313450,3446600
2019-05-29,50.150002,50.150002,49.110001,49.560001,48.850182,3703100
2019-05-30,49.570000,49.889999,49.060001,49.389999,48.682613,2792300
2019-05-31,48.910000,49.009998,47.439999,47.599998,46.918251,5193900
2019-06-03,47.599998,48.349998,47.400002,47.790001,47.105534,5231200
2019-06-04,48.240002,49.220001,48.169998,48.950001,48.431335,6212700
2019-06-05,49.590000,50.290001,49.400002,50.220001,49.687878,4456100
2019-06-06,50.250000,50.500000,49.540001,49.980000,49.450420,2385900
2019-06-07,50.160000,50.959999,50.080002,50.369999,49.836285,2032300
2019-06-10,50.849998,51.330002,50.279999,50.299999,49.767029,3016600
2019-06-11,50.560001,51.139999,50.270000,50.580002,50.044067,2949000
2019-06-12,50.590000,51.110001,50.419998,50.810001,50.271626,2572800
2019-06-13,51.110001,52.750000,51.070000,52.380001,51.824993,4241800
2019-06-14,52.540001,52.590000,51.380001,51.820000,51.270924,2535300
2019-06-17,51.610001,51.700001,51.070000,51.180000,50.637703,2811200
2019-06-18,51.430000,52.459999,51.160000,51.700001,51.152195,3068800
2019-06-19,52.000000,52.099998,50.889999,51.509998,50.964207,3903300
2019-06-20,51.820000,51.910000,51.029999,51.520000,50.974102,3884300
2019-06-21,51.520000,51.990002,51.119999,51.250000,50.706963,4733300
2019-06-24,51.459999,51.500000,50.910000,51.220001,50.677280,2384200
2019-06-25,51.119999,51.610001,50.959999,51.000000,50.459614,2954000
2019-06-26,51.070000,51.380001,50.349998,50.700001,50.162792,3847600
2019-06-27,50.759998,51.470001,50.500000,50.740002,50.202370,3856700
2019-06-28,50.959999,51.180000,50.650002,50.779999,50.241943,5965400
2019-07-01,51.200001,51.830002,51.049999,51.540001,50.993889,3350600
2019-07-02,51.910000,52.250000,51.029999,51.430000,50.885056,2909300
2019-07-03,51.770000,52.230000,51.580002,51.889999,51.340179,2717000
2019-07-05,51.849998,52.250000,51.459999,51.880001,51.330288,2113200
2019-07-08,51.599998,52.290001,51.410000,52.080002,51.528168,3164700
2019-07-09,51.709999,52.240002,51.470001,51.689999,51.142303,3121800
2019-07-10,51.910000,52.340000,51.720001,51.860001,51.310501,3224000
2019-07-11,52.169998,52.230000,51.770000,51.840000,51.290710,2094500
2019-07-12,52.000000,52.810001,51.820000,52.509998,51.953609,2643100
2019-07-15,52.349998,53.000000,52.180000,52.259998,51.706261,3191400
2019-07-16,52.279999,53.790001,52.279999,53.279999,52.715450,3601100
2019-07-17,53.130001,53.130001,52.270000,52.299999,51.745838,3712800
